id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1496478478845284361,1496478478845284361,2022-02-23 19:04:07 India Standard Time,2022-02-23,19:04:07,+0530,371350945,sangle_vi,Vivekanand Sangle,,"the #CBDC is eventually implemented using blockchain, multiple systems will be replaced by a single ledger shared across ecosystem participants, thereby eliminating the need for multiple stakeholders.#digitalrupee @LoharPrasanna  https://t.co/iMRQhlwmbY",en,"[{'screen_name': 'loharprasanna', 'name': 'prasanna lohar', 'id': '2152762951'}]",['https://www.livemint.com/news/india/indias-cbdc-may-reduce-need-for-card-networks-payment-gateways-11644562679281.html'],[],0,2,1,"['cbdc', 'digitalrupee']",[],https://twitter.com/Sangle_vi/status/1496478478845284361,False,,0,,,,,,,,[],,,,
1496450951682871307,1496450951682871307,2022-02-23 17:14:44 India Standard Time,2022-02-23,17:14:44,+0530,551766907,rvkscas,@RVKSCAs,,How will digital rupee transactions happen? Will it be different from #UPI Payment? #digitalrupee  https://t.co/G5ms2SslLt,en,[],[],['https://pbs.twimg.com/media/FMR2MdyaAAIIjbK.jpg'],0,0,0,"['upi', 'digitalrupee']",[],https://twitter.com/RVKSCAs/status/1496450951682871307,False,,1,https://pbs.twimg.com/media/FMR2MdyaAAIIjbK.jpg,,,,,,,[],,,,
1496449816888750080,1496449816888750080,2022-02-23 17:10:13 India Standard Time,2022-02-23,17:10:13,+0530,17709663,rbansal79,Richa Bansal,,"Budget announcments on #cryptotaxation &amp; #digitalrupee generated curiosity &amp; Qs. Vidhi has released research on a potential crypto law &amp; digital currency for India. Read a curated (videos,blogs,opeds etc.) analysis by Ashima, Alok, @shehnazahmed, Yeesha 👇  https://t.co/qVVPcFu8bA",en,"[{'screen_name': 'shehnazahmed', 'name': 'shehnaz ahmed', 'id': '77745793'}]",['https://vidhilegalpolicy.in/blog/understanding-crypto-assets-and-digital-currency/'],[],0,1,0,"['cryptotaxation', 'digitalrupee']",[],https://twitter.com/rbansal79/status/1496449816888750080,False,,0,,,,,,,,[],,,,
1496417869772787715,1496417869772787715,2022-02-23 15:03:16 India Standard Time,2022-02-23,15:03:16,+0530,400630125,theweeklive,THE WEEK,,"FROM THE MAGAZINE | The proposed ‘digital rupee’ in Union Budget 2022 looks like a silver bullet aimed at slowing the cryptocurrency boom. It could, however, end up with significant collateral damage, writes Sunil K. Thomas.  #digitalrupee #cryptocurrency   https://t.co/i5h9Tsi3QO",en,[],['https://www.theweek.in/theweek/business/2022/02/19/the-promise-of-digital-rupee-and-the-subsequent-collateral-damage.html'],[],0,0,0,"['digitalrupee', 'cryptocurrency']",[],https://twitter.com/TheWeekLive/status/1496417869772787715,False,,0,,,,,,,,[],,,,
1496417775698518017,1496417775698518017,2022-02-23 15:02:54 India Standard Time,2022-02-23,15:02:54,+0530,956503944817184768,newmoneyreview,Paul Amery,,India's digital currency leap shows the way ahead for countries around the world   https://t.co/kvmWYgucLC  #CBDC #DigitalIndia #digitalrupee #digitization,en,[],['https://newmoneyreview.com/index.php/2022/02/18/indias-digital-currency-leap/'],[],0,0,0,"['cbdc', 'digitalindia', 'digitalrupee', 'digitization']",[],https://twitter.com/newmoneyreview/status/1496417775698518017,False,,0,,,,,,,,[],,,,
1496410685215227905,1496410685215227905,2022-02-23 14:34:43 India Standard Time,2022-02-23,14:34:43,+0530,68927629,moneycontrolcom,Moneycontrol,,"India's upcoming #CBDC may be seen in some quarters as a way to replace the public's thirst for private cryptocurrencies.   @SiddharthUbiWan tells us what will the @RBI's CBDC look like, how would you differentiate between a normal rupee &amp; a #DigitalRupee.  https://t.co/74xHuDAdhH",en,"[{'screen_name': 'siddharthubiwan', 'name': 'baarish benefits', 'id': '1207560924279668736'}, {'screen_name': 'rbi', 'name': 'reservebankofindia', 'id': '478432912'}]",['https://www.moneycontrol.com/news/business/rbis-digital-currency-what-the-global-experience-holds-for-india-8153091.html'],[],0,4,3,"['cbdc', 'digitalrupee']",[],https://twitter.com/moneycontrolcom/status/1496410685215227905,False,,0,,,,,,,,[],,,,
1496158687337066505,1496158687337066505,2022-02-22 21:53:23 India Standard Time,2022-02-22,21:53:23,+0530,1160285498281119744,sagarblogger88,Sagar A. 🇮🇳,, https://t.co/GxQMP9z6Ia available for sale ✅  Business name for #digitalrupee crypto platform.  #IndiaWantsCrypto #inr #RBI #inrcoin #rupeecoin #rupeecrypto #business #startupindia #SharkTankIndia,en,[],['http://INRCoin.co'],[],0,0,4,"['digitalrupee', 'indiawantscrypto', 'inr', 'rbi', 'inrcoin', 'rupeecoin', 'rupeecrypto', 'business', 'startupindia', 'sharktankindia']",[],https://twitter.com/sagarblogger88/status/1496158687337066505,False,,0,,,,,,,,[],,,,
1496087206720831492,1496087206720831492,2022-02-22 17:09:20 India Standard Time,2022-02-22,17:09:20,+0530,1149193552431210496,asianetnewshn,Asianetnews Hindi,,कैसे होगा डिजिटल रुपया से ट्रांजेक्‍शन? UPI पेमेंट से कितना होगा अलग? जानिए यहां  #RBI | #DigitalRupee | #Banking   https://t.co/uUdnFW6iHz,hi,[],['https://hindi.asianetnews.com/business-news/how-to-transaction-with-digital-rupee-different-from-upi-payment-know-here-ssa-r7pek9'],[],0,3,4,"['rbi', 'digitalrupee', 'banking']",[],https://twitter.com/AsianetNewsHN/status/1496087206720831492,False,,0,,,,,,,,[],,,,
1496076774723432456,1496076774723432456,2022-02-22 16:27:53 India Standard Time,2022-02-22,16:27:53,+0530,148674279,smtgpt,Sumit Gupta (CoinDCX),,"Shared my thoughts on crypto, CBDC, crypto taxation and more. Read it here.  https://t.co/3Uq44C911j  #Crypto #CBDC #Blockchain #DigitalRupee #CryptoTaxation #Opinion",en,[],['https://www.theweek.in/theweek/business/2022/02/19/digital-currency-and-crypto-go-hand-in-hand.html'],[],24,23,72,"['crypto', 'cbdc', 'blockchain', 'digitalrupee', 'cryptotaxation', 'opinion']",[],https://twitter.com/smtgpt/status/1496076774723432456,False,,0,,,,,,,,[],,,,
1496023978405941252,1496022956996427784,2022-02-22 12:58:05 India Standard Time,2022-02-22,12:58:05,+0530,1434106097749532676,b04092021,Human,,#DigitalCurrency #DigitalRupee #DigitalIndia #India,und,[],[],[],0,0,1,"['digitalcurrency', 'digitalrupee', 'digitalindia', 'india']",[],https://twitter.com/B04092021/status/1496023978405941252,False,,0,,,,,,,,[],,,,
1496005933067116547,1496004989923246082,2022-02-22 11:46:23 India Standard Time,2022-02-22,11:46:23,+0530,68927629,moneycontrolcom,Moneycontrol,,#MCProOpinion: A digital rupee could diminish commercial banks’ ability to leverage capital.  Read at ⤵️  https://t.co/AIXHDoQFcX  by @sashi31363 | #DigitalRupee #RBI,en,"[{'screen_name': 'sashi31363', 'name': 'sashi sivramkrishna', 'id': '2748878090'}]",['https://www.moneycontrol.com/news/opinion/digital-rupee-will-commercial-banks-still-be-needed-for-credit-creation-8145961.html'],[],2,1,3,"['mcproopinion', 'digitalrupee', 'rbi']",[],https://twitter.com/moneycontrolcom/status/1496005933067116547,False,,0,,,,,,,,[],,,,
1496003165002608641,1496003165002608641,2022-02-22 11:35:23 India Standard Time,2022-02-22,11:35:23,+0530,1853508032,isangeetaojha,Sangeeta Ojha,,"With the govt announcing its proposal to launch a digital rupee very soon, curiosity is high as to how its transaction will take place. #digitalrupee",en,[],[],[],0,0,0,['digitalrupee'],[],https://twitter.com/isangeetaojha/status/1496003165002608641,False,https://twitter.com/livemint/status/1495999292045086724,0,,,,,,,,[],,,,
1495996781229850626,1495996781229850626,2022-02-22 11:10:01 India Standard Time,2022-02-22,11:10:01,+0530,1435568221289992196,dellyranksindia,DellyRanks,,How will digital rupee transactions happen? Different from UPI Payment? #digitalrupee #digitalrupeetransactions #UPIpayment  https://t.co/mFyiCjvfZg  https://t.co/sjc44yvkc2,en,[],"['https://dellyranks.com/how-will-digital-rupee-transactions-happen-different-from-upi-payment/?feed_id=80529&_unique_id=62147730899cf', 'https://tinyurl.com/y9vszfmr']",[],0,0,0,"['digitalrupee', 'digitalrupeetransactions', 'upipayment']",[],https://twitter.com/dellyranksindia/status/1495996781229850626,False,,0,,,,,,,,[],,,,
1495794958380548097,1495794958380548097,2022-02-21 21:48:03 India Standard Time,2022-02-21,21:48:03,+0530,956503944817184768,newmoneyreview,Paul Amery,,"Don't miss ""India's digital currency leap"" in our latest #podcast   The South Asian giant has built the most digital infrastructure in the world during the last decade.  Now it's moving ahead with a new #digitalrupee.   https://t.co/kvmWYgucLC",en,[],['https://newmoneyreview.com/index.php/2022/02/18/indias-digital-currency-leap/'],[],0,0,0,"['podcast', 'digitalrupee']",[],https://twitter.com/newmoneyreview/status/1495794958380548097,False,,0,,,,,,,,[],,,,
1495790700478222343,1495790700478222343,2022-02-21 21:31:08 India Standard Time,2022-02-21,21:31:08,+0530,26204785,dhlglobal,DHL Global Trade,,"Digital currencies are here to stay, as Governments continue to adopt them. Read more on #India's upcoming currency, possibly called the #DigitalRupee:  https://t.co/srpsfqwbZj  https://t.co/I7SxHCDNX8",en,[],['https://kntn.ly/097ffe74'],['https://pbs.twimg.com/media/FMIdtxNX0AMQZV6.jpg'],0,1,1,"['india', 'digitalrupee']",[],https://twitter.com/DHLGlobal/status/1495790700478222343,False,,1,https://pbs.twimg.com/media/FMIdtxNX0AMQZV6.jpg,,,,,,,[],,,,
1495730992157696000,1495730992157696000,2022-02-21 17:33:52 India Standard Time,2022-02-21,17:33:52,+0530,1117306484365373441,theweekbusines1,K Sunil Thomas - The Week/Malayala Manorama,,"(From print mag) Bits and bytes, the future of the rupee #DigitalCurrency #digitalrupee @smtgpt @CoinDCX @BuddhaSource @WazirXIndia @nsitharamanoffc @FinMinIndia @PIB_India #Crypto #Cryptoindia #CryptocurrencyNews  https://t.co/49v6Q5kFaJ",en,"[{'screen_name': 'smtgpt', 'name': 'sumit gupta (coindcx)', 'id': '148674279'}, {'screen_name': 'coindcx', 'name': 'coindcx: making crypto accessible to indians', 'id': '968118294174666752'}, {'screen_name': 'buddhasource', 'name': 'siddharth ( wazirx ) #ethdenver', 'id': '29750996'}, {'screen_name': 'wazirxindia', 'name': 'wazirx: india ka bitcoin exchange', 'id': '955744720092835841'}, {'screen_name': 'nsitharamanoffc', 'name': 'nsitharamanoffice', 'id': '912211757363367936'}, {'screen_name': 'finminindia', 'name': 'ministry of finance', 'id': '2613904818'}, {'screen_name': 'pib_india', 'name': 'pib india', 'id': '231033118'}]",['https://www.theweek.in/theweek/business/2022/02/19/the-promise-of-digital-rupee-and-the-subsequent-collateral-damage.html'],[],0,0,0,"['digitalcurrency', 'digitalrupee', 'crypto', 'cryptoindia', 'cryptocurrencynews']",[],https://twitter.com/theweekbusines1/status/1495730992157696000,False,,0,,,,,,,,[],,,,
1495694051387273216,1495694051387273216,2022-02-21 15:07:05 India Standard Time,2022-02-21,15:07:05,+0530,924916637547073536,pradeeppdamle,Pradeep Damle,,Decoding India’s CBDC Project – The Ambitious Plan To Launch India’s Digital Currency #CBDC #DigitalRupee #India #blockchain   Full Read:  https://t.co/8odufjnKtI  https://t.co/SafDdmABXG,en,[],['https://inc42.com/features/decoding-indias-cbdc-project-the-ambitious-plan-to-launch-indias-digital-currency/'],['https://pbs.twimg.com/media/FMHFw8oVIAYOcMG.jpg'],0,0,0,"['cbdc', 'digitalrupee', 'india', 'blockchain']",[],https://twitter.com/pradeeppdamle/status/1495694051387273216,False,,1,https://pbs.twimg.com/media/FMHFw8oVIAYOcMG.jpg,,,,,,,[],,,,
1495660418626469889,1495660418626469889,2022-02-21 12:53:26 India Standard Time,2022-02-21,12:53:26,+0530,1853508032,isangeetaojha,Sangeeta Ojha,,A blockchain-based digital currency will allow RBI to control it at the same time protecting the privacy of the CBDC holder #digitalrupee #CBDC,en,[],[],[],0,0,0,"['digitalrupee', 'cbdc']",[],https://twitter.com/isangeetaojha/status/1495660418626469889,False,https://twitter.com/livemint/status/1495658082990694401,0,,,,,,,,[],,,,
1495656309282447360,1495656309282447360,2022-02-21 12:37:06 India Standard Time,2022-02-21,12:37:06,+0530,3245384348,treelifec,Treelife Consulting,,The Budget and the news around got us wondering what is this new jargon - Digital Rupee.  Let’s understand what is it and how is it different from cryptocurrency #tlcinfo   #cryptocurrency #digitalrupee #startup #startuplife #Budget2022  https://t.co/LVwWrQMDRJ,en,[],[],"['https://pbs.twimg.com/media/FMGja0xacAAuj_P.jpg', 'https://pbs.twimg.com/media/FMGja0kagAAcUFk.jpg', 'https://pbs.twimg.com/media/FMGja0jaIAEr-8p.jpg']",0,0,0,"['tlcinfo', 'cryptocurrency', 'digitalrupee', 'startup', 'startuplife', 'budget2022']",[],https://twitter.com/treelifec/status/1495656309282447360,False,,1,https://pbs.twimg.com/media/FMGja0xacAAuj_P.jpg,,,,,,,[],,,,
1495645905550471168,1495645346931916803,2022-02-21 11:55:46 India Standard Time,2022-02-21,11:55:46,+0530,68927629,moneycontrolcom,Moneycontrol,,#MCProOpinion: Will we still need commercial banks once the digital rupee is introduced?  Read at:  https://t.co/xSDO5VJYK4  by @sashi31363 | #DigitalRupee #CBDCs,en,"[{'screen_name': 'sashi31363', 'name': 'sashi sivramkrishna', 'id': '2748878090'}]",['https://www.moneycontrol.com/news/opinion/digital-rupee-will-people-still-deposit-money-in-commercial-banks-8141111.html'],[],0,1,0,"['mcproopinion', 'digitalrupee', 'cbdcs']",[],https://twitter.com/moneycontrolcom/status/1495645905550471168,False,,0,,,,,,,,[],,,,
1495611793171189764,1495611793171189764,2022-02-21 09:40:13 India Standard Time,2022-02-21,09:40:13,+0530,1425816492185055249,bitcoins_btcs,Bitcoins（新比特幣）,,#India #digitalrupee  #Bitcoins #Bitcoin #BTC #BTCS  印度為了推數字盧比，将可能對比特幣徵稅30%  https://t.co/SX1MgNyC38,zh,[],['https://bitcoins.sn/news/231.html'],[],1,0,0,"['india', 'digitalrupee', 'bitcoins', 'bitcoin', 'btc', 'btcs']",[],https://twitter.com/Bitcoins_BTCS/status/1495611793171189764,False,,0,,,,,,,,[],,,,
1495591605775990785,1495591605775990785,2022-02-21 08:20:00 India Standard Time,2022-02-21,08:20:00,+0530,414946220,scroll_in,scroll.in,,#DigitalRupee | What about the privacy and protection of citizens in this virtual financial landscape? What are the environmental costs of digital rupees?    By @BanerjeeShweta   https://t.co/NkYmv39szH,en,"[{'screen_name': 'banerjeeshweta', 'name': 'shweta banerjee', 'id': '521950695'}]",['https://scroll.in/article/1017018/'],[],0,1,5,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495591605775990785,False,,0,,,,,,,,[],,,,
1495480877748477977,1495480877748477977,2022-02-21 01:00:00 India Standard Time,2022-02-21,01:00:00,+0530,414946220,scroll_in,scroll.in,,#digitalrupee: The history of Indian currency shows that monetary revolutions are messy processes  The FM’s announcement of a new monetary creature is uncannily similar to India’s transition to paper currency in the 19th century.  https://t.co/NkYmv3r3Yh   By Shweta S Banerjee,en,[],['https://scroll.in/article/1017018/'],[],0,2,2,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495480877748477977,False,,0,,,,,,,,[],,,,
1495453194088075270,1495453194088075270,2022-02-20 23:10:00 India Standard Time,2022-02-20,23:10:00,+0530,414946220,scroll_in,scroll.in,,"#DigitalRupee | If we are moving to an entirely new form of money – as a medium of exchange, a store of value, a unit of account, a form of payment – we need to understand and participate in this shift, writes @BanerjeeShweta    https://t.co/NkYmv3r3Yh",en,"[{'screen_name': 'banerjeeshweta', 'name': 'shweta banerjee', 'id': '521950695'}]",['https://scroll.in/article/1017018/'],[],0,1,2,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495453194088075270,False,,0,,,,,,,,[],,,,
1495394054074470400,1495394054074470400,2022-02-20 19:15:00 India Standard Time,2022-02-20,19:15:00,+0530,414946220,scroll_in,scroll.in,,#digitalrupee | What will be the ratio of paper money to digital money in circulation? How will this ratio change over time? If the digital and the physical rupee are exchangeable at par who will exchange them for us? Will offline payments be possible?     https://t.co/NkYmv3r3Yh,en,[],['https://scroll.in/article/1017018/'],[],1,1,8,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495394054074470400,False,,0,,,,,,,,[],,,,
1495348973498175491,1495235214821695490,2022-02-20 16:15:52 India Standard Time,2022-02-20,16:15:52,+0530,414946220,scroll_in,scroll.in,,#DigitalRupee | What about the privacy and protection of citizens in this virtual financial landscape? What are the environmental costs of digital rupees?    By @BanerjeeShweta    https://t.co/NkYmv3rBNP,en,"[{'screen_name': 'banerjeeshweta', 'name': 'shweta banerjee', 'id': '521950695'}]",['https://scroll.in/article/1017018/'],[],0,1,4,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495348973498175491,False,,0,,,,,,,,[],,,,
1495344737209163776,1495235214821695490,2022-02-20 15:59:02 India Standard Time,2022-02-20,15:59:02,+0530,414946220,scroll_in,scroll.in,,"#DigitalRupee | If we are moving to an entirely new form of money – as a medium of exchange, a store of value, a unit of account, a form of payment – we need to understand and participate in this shift, writes @BanerjeeShweta    https://t.co/NkYmv3rBNP",en,"[{'screen_name': 'banerjeeshweta', 'name': 'shweta banerjee', 'id': '521950695'}]",['https://scroll.in/article/1017018/'],[],1,0,3,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495344737209163776,False,,0,,,,,,,,[],,,,
1495342671547998213,1495235214821695490,2022-02-20 15:50:49 India Standard Time,2022-02-20,15:50:49,+0530,414946220,scroll_in,scroll.in,,#digitalrupee | What will be the ratio of paper money to digital money in circulation? How will this ratio change over time? If the digital and the physical rupee are exchangeable at par who will exchange them for us? Will offline payments be possible?     https://t.co/NkYmv3rBNP,en,[],['https://scroll.in/article/1017018/'],[],1,1,1,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495342671547998213,False,,0,,,,,,,,[],,,,
1495288357663830016,1495288357663830016,2022-02-20 12:15:00 India Standard Time,2022-02-20,12:15:00,+0530,414946220,scroll_in,scroll.in,,#digitalrupee: The history of Indian currency shows that monetary revolutions are messy processes  The FM’s announcement of a new monetary creature is uncannily similar to India’s transition to paper currency in the 19th century.  https://t.co/NkYmv39szH   By Shweta S Banerjee,en,[],['https://scroll.in/article/1017018/'],[],0,1,4,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495288357663830016,False,,0,,,,,,,,[],,,,
1495280543944126472,1495280543944126472,2022-02-20 11:43:57 India Standard Time,2022-02-20,11:43:57,+0530,521950695,banerjeeshweta,Shweta Banerjee,,I argue here that the #DigitalRupee is a shift in monetary media (paper to virtual) &amp; in the institutional arrangements that create our monetary material. It needs a legal basis.,en,[],[],[],1,10,19,['digitalrupee'],[],https://twitter.com/BanerjeeShweta/status/1495280543944126472,False,https://twitter.com/scroll_in/status/1495258158528405505,0,,,,,,,,[],,,,
1495258158528405505,1495258158528405505,2022-02-20 10:15:00 India Standard Time,2022-02-20,10:15:00,+0530,414946220,scroll_in,scroll.in,,#digitalrupee: The history of Indian currency shows that monetary revolutions are messy processes  The FM’s announcement of a new monetary creature is uncannily similar to India’s transition to paper currency in the 19th century.  https://t.co/NkYmv3r3Yh   By Shweta S Banerjee,en,[],['https://scroll.in/article/1017018/'],[],0,1,9,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495258158528405505,False,,0,,,,,,,,[],,,,
1495235214821695490,1495235214821695490,2022-02-20 08:43:49 India Standard Time,2022-02-20,08:43:49,+0530,414946220,scroll_in,scroll.in,,#digitalrupee: The history of Indian currency shows that monetary revolutions are messy processes  The FM’s announcement of a new monetary creature is uncannily similar to India’s transition to paper currency in the 19th century.  https://t.co/NkYmv3rBNP   By Shweta S Banerjee,en,[],['https://scroll.in/article/1017018/'],[],3,5,12,['digitalrupee'],[],https://twitter.com/scroll_in/status/1495235214821695490,False,,0,,,,,,,,[],,,,
1494907124039794691,1494907124039794691,2022-02-19 11:00:07 India Standard Time,2022-02-19,11:00:07,+0530,51667665,indianweekender,Indian Weekender,, https://t.co/FvC3yexhRg Indian Weekender’s Dev Nadkarni spoke to Harshal Chitale on a range of aspects of the new proposed Digital Rupee. Chitale leads economic advice in his role as Principal Economist at the NZ Ministry for the Environment.  #iwk #digitalrupee #india #nz  https://t.co/TfDB0BcYnY,en,[],['https://buff.ly/34PMzy9'],['https://pbs.twimg.com/media/FL76GytWQAM2dCm.jpg'],0,1,1,"['iwk', 'digitalrupee', 'india', 'nz']",[],https://twitter.com/indianweekender/status/1494907124039794691,False,,1,https://pbs.twimg.com/media/FL76GytWQAM2dCm.jpg,,,,,,,[],,,,
